created_at,utm_source,utm_medium,extra_leads,tag
2024-01-17 10:19:00,telegram,bot-send,"{16784957,20490049}",Pandas-v3
2024-01-17 11:11:00,unisender,email,{17264537},Pandas-v3
2024-01-17 11:11:00,unisender,email,{17264537},Pandas-pre
2024-01-17 11:15:00,unisender,email,{17130693},Pandas-v3
2024-01-24 11:47:00,telegram,bot-send,{16529727},Workshop-RFM
2024-01-24 12:45:00,telegram,bot-send,{17177743},Workshop-RFM
2024-01-24 18:59:00,telegram,social,{16087433},Workshop-RFM
2024-02-07 18:34:00,unisender,email,{15921957},6 каверз
2024-02-07 18:39:00,unisender,email,{16051969},6 каверз
2024-02-08 08:44:00,,,{17167845},Оплата
2024-02-09 10:05:00,unisender,email,"{15928337,19015561,19024235}",6 каверз
2024-02-10 14:10:00,unisender,email,{17175813},HARD-SQL
2024-02-19 15:21:00,telegram,bot-send,{15916845},Workshop-RFM
2024-03-06 18:07:00,unisender,email,{15960225},ROADMAP
2024-03-08 08:28:00,telegram,bot-send,{16529429},08.03.2024
2024-04-05 08:51:00,,,"{12718265,18840823,21317974}",Студент
2024-04-05 09:29:00,telegram,social,{17167845},SPEC-DA-TEST
2025-01-26 09:30:00,telegram,bot-send,"{16017013,16532045,18912267}",web-2801
2024-04-05 10:07:00,telegram,bot-send,"{16766595,17554027}",SPEC-DA-TEST-START
2024-04-16 14:12:00,,social,{15930477},SQL-16-04-24
2024-04-25 17:12:00,bloger,post,"{5983741,16765093}",ГЛЕБ042024
2024-06-11 09:02:00,telegram,social,"{16765779,18914999}",student-project
2024-06-11 11:44:00,telegram,bot-send,"{15921749,16695207,16773339}",student-project
2024-06-11 12:17:00,telegram,social,{16572265},student-project
2024-06-11 16:32:00,telegram,paid-placement,"{16833811,16833813}",web_13_06
2024-06-11 16:40:00,telegram,bot-send,"{15903385,16766413,18515647}",student-project
2024-06-11 17:24:00,telegram,paid-placement,{15924905},web_13_06
2024-06-11 17:58:00,telegram,paid-placement,"{15895095,16011643,19032967}",web_13_06
2025-01-28 09:01:00,telegram,bot-send,"{5800233,16764845}",web-2801
2024-06-11 19:10:00,telegram,social,{16814977},student-project
2024-06-11 20:03:00,telegram,social,{5807709},20ideas
2024-06-11 20:06:00,telegram,social,{5807709},ROADMAP
2024-06-11 20:51:00,telegram,paid-placement,"{17156637,20605369,20764479}",web_13_06
2024-06-11 21:07:00,telegram,paid-placement,{15585685},web_13_06
2024-06-12 00:31:00,telegram,bot-send,{13166349},web_13_06
2024-08-20 08:21:00,telegram,social,{15538843},intensive-analyst
2024-08-21 12:13:00,telegram,bot-send,"{15942213,16974953,20010059}",plan-python
2024-08-21 12:59:00,material,plan-for-learning-python,{15556555},Python-FREE
2024-08-21 13:44:00,telegram,bot-send,"{15916041,18583517}",intensive-analyst
2024-08-21 13:44:00,unisender,email,"{9343497,22856197,25323757}",plan-python
2024-08-21 14:57:00,telegram,social,{17177205},intensive-analyst
2024-08-23 09:24:00,unisender,email,{16003915},plan-python
2024-08-23 10:40:00,,,"{9649707,18908843,24129719}",Консультация
2024-08-25 16:25:00,telegram,social,{13166349},intensive-analyst
2024-08-26 21:39:00,,,{13904427},Консультация
2024-09-04 17:36:00,unisender,email,{5801075},become-analyst
2024-09-20 12:55:00,telegram,social,"{7710743,14717267}",Студент
2024-10-08 15:08:00,telegram,bot-send,"{16281907,16792385}",web-geo-analyt
2024-10-23 15:48:00,telegram,paid-placement,{17105135},web-2310
2024-11-08 11:27:00,telegram,social,{12349789},web-1211
2024-11-12 12:11:00,bloger,post,"{16531399,16771081}",web-1211
2024-11-14 00:15:00,telegram,social,"{15942213,16974953,20010059}",web-1211
2024-11-14 00:15:00,telegram,paid-placement,"{16312435,19011609}",web-1211
2024-11-14 00:16:00,telegram,bot-send,"{15621747,16768801}",web-1211
2024-11-14 00:16:00,bloger,post,"{17143617,20730839}",web-1211
2024-11-14 00:16:00,bloger,post,"{17143617,20730839}",web-1211
2024-12-04 14:06:00,telegram,social,{9832301},web-0412
2024-12-05 13:55:00,telegram,bot-send,{10419305},web-0412
2024-12-13 08:59:00,telegram,social,"{11787181,12343743,25212617}",web-1712
2024-12-24 16:17:00,telegram,bot-send,{5801595},web-2412
2025-01-06 08:56:00,telegram,bot-send,{16816881},advent
2025-01-06 09:37:00,telegram,bot-send,{11980183},advent
2025-01-06 10:07:00,telegram,paid-placement,"{17147699,17428973,17428975,18451713}",autoweb-yandex
2025-01-06 13:08:00,telegram,data_publication,"{16350253,24481101,25366559}",autoweb-become-analyst
2025-01-07 12:05:00,,,{15929783},advent
2025-01-08 10:20:00,unisender,email,"{15667785,18847199,19503222}",advent
2024-01-17 08:22:00,unisender,email,{17167117},Pandas-v3
2024-01-17 08:23:00,unisender,email,"{16893085,18609873,19990099}",Pandas-v3
2024-02-08 10:53:00,,,"{12718265,18840823,21317974}",Студент
2024-02-21 10:12:00,telegram,social,"{16275885,17101289,24452351}",HARD-SQL
2024-02-22 10:15:00,unisender,email,{11264135},Workshop-RFM
2024-02-24 08:10:00,telegram,social,"{15924193,17108465,22058459}",HARD-SQL
2024-02-24 08:10:00,telegram,social,"{15924193,17108465,22058459}",HARD-SQL
2024-02-24 10:18:00,telegram,bot-send,{15569323},Workshop-RFM
2024-03-10 10:31:00,unisender,email,"{16773339,17631349,18418999,23464085}",08.03.2024
2024-03-10 10:34:00,telegram,bot-send,{16003201},08.03.2024
2024-03-10 13:14:00,telegram,bot-send,{17162981},08.03.2024
2024-03-11 06:53:00,telegram,bot-send,{5807709},ROADMAP
2024-03-12 11:09:00,telegram,bot-send,"{15548959,16763825,18256737,19434630}",20ideas
2024-03-15 10:26:00,telegram,bot-send,{16686601},20ideas
2024-03-19 10:25:00,unisender,email,"{15560415,16770403}",Ads-metrics
2024-03-25 15:10:00,instagram,cpa,{11537905},Workshop-RFM
2024-03-27 12:13:00,telegram,social,"{17146215,17146219,17177795}",tinkoff-1
2024-03-29 12:36:00,telegram,bot-send,"{16528877,16801525,16816427,16865855}",DA-TEST-START
2024-03-29 17:24:00,unisender,email,"{16056423,16769383}",tinkoff-1
2024-03-29 17:47:00,unisender,email,"{15921749,16695207,16773339}",DA-TEST
2024-04-04 12:26:00,telegram,bot-send,"{11929247,16765787,18772107}",abc-portfolio
2024-04-04 12:30:00,telegram,bot-send,"{16059185,19052623}",abc-portfolio
2024-04-04 12:51:00,unisender,email,{16868745},abc-portfolio
2024-04-04 13:25:00,telegram,bot-send,{16531253},abc-portfolio
2024-04-04 13:38:00,telegram,social,"{15970405,16774017}",abc-portfolio
2024-04-04 13:42:00,telegram,social,"{17146799,17328989}",abc-portfolio
2024-04-04 13:45:00,telegram,bot-send,"{17141409,18672391}",abc-portfolio
2024-04-04 13:47:00,unisender,email,{11264135},abc-portfolio
2024-04-04 14:30:00,telegram,social,"{15933065,16754539}",abc-portfolio
2024-04-04 14:37:00,telegram,social,"{15946775,16785195,17577077}",abc-portfolio
2024-04-04 15:13:00,telegram,social,"{12084195,16975267}",abc-portfolio
2024-04-04 16:04:00,unisender,email,"{16762011,16816349}",abc-portfolio
2024-04-04 16:18:00,telegram,social,"{15356727,17100247}",abc-portfolio
2024-04-04 16:29:00,telegram,bot-send,"{15922681,16560611}",abc-portfolio
2024-04-04 17:48:00,telegram,social,{15536401},abc-portfolio
2024-04-04 19:06:00,unisender,email,{15930551},abc-portfolio
2024-04-04 21:49:00,telegram,bot-send,"{17141895,18859951,22029899}",abc-portfolio
2024-04-04 22:01:00,unisender,email,{16122975},abc-portfolio
2024-04-05 07:59:00,telegram,social,"{16765779,18914999}",SPEC-DA-TEST-START
2024-04-05 09:11:00,telegram,social,"{17123865,17560467,18878981}",SPEC-DA-TEST-START
2024-04-05 09:16:00,telegram,social,{17167845},SPEC-DA-TEST-START
2024-04-05 09:21:00,telegram,social,{17167845},SPEC-DA-TEST-START
2024-04-05 09:22:00,telegram,social,"{15999339,16764375}",SPEC-DA-TEST
2024-04-05 09:37:00,telegram,bot-send,{17167117},SPEC-DA-TEST-START
2024-04-05 09:38:00,unisender,email,{16003915},SPEC-DA-TEST-START
2024-04-05 09:41:00,telegram,social,{11989079},SPEC-DA-TEST-START
2024-04-05 09:44:00,telegram,bot-send,{16008929},SPEC-DA-TEST-START
2024-04-05 09:47:00,telegram,bot-send,{15960225},SPEC-DA-TEST-START
2024-04-05 09:53:00,telegram,bot-send,{16008929},SPEC-DA-TEST
2024-04-05 09:53:00,telegram,bot-send,{15960225},SPEC-DA-TEST
2024-04-05 09:54:00,telegram,bot-send,"{16524625,19066647,20106413}",SPEC-DA-TEST
2024-04-05 10:01:00,unisender,email,{15539831},SPEC-DA-TEST-START
2024-04-05 10:01:00,unisender,email,{15999087},SPEC-DA-TEST
2024-04-05 10:04:00,telegram,bot-send,{11377605},SPEC-DA-TEST-START
2024-04-05 10:05:00,telegram,social,{15569323},abc-portfolio
2024-04-05 10:08:00,telegram,bot-send,{16037581},SPEC-DA-TEST-START
2024-04-05 10:09:00,telegram,bot-send,{11377605},SPEC-DA-TEST
2024-04-05 10:12:00,unisender,email,{15539831},SPEC-DA-TEST
2024-04-05 10:12:00,telegram,bot-send,"{16766595,17554027}",SPEC-DA-TEST
2024-04-05 10:15:00,telegram,bot-send,{16037581},SPEC-DA-TEST
2024-04-05 10:15:00,unisender,email,"{17122293,18713659}",SPEC-DA-TEST-START
2024-04-05 10:23:00,telegram,social,{2199985},SPEC-DA-TEST-START
2024-04-05 10:27:00,telegram,social,"{15933065,16754539}",SPEC-DA-TEST-START
2024-04-05 10:27:00,telegram,social,{2199985},SPEC-DA-TEST
2024-04-05 10:28:00,telegram,social,{15536401},SPEC-DA-TEST
2024-04-08 09:46:00,telegram,bot-send,"{15948581,16764269}",DA-TEST-START
2024-04-09 10:29:00,telegram,bot-send,"{16684485,18689443}",Python-FREE
2024-04-11 08:45:00,telegram,social,"{11787181,12343743,25212617}",ROADMAP
2024-04-11 09:27:00,unisender,email,{11989079},ROADMAP
2024-04-11 09:59:00,telegram,social,{16814977},ROADMAP
2024-04-11 13:34:00,unisender,email,"{16815989,19322542,20014965}",ROADMAP
2024-04-11 13:40:00,telegram,bot-send,"{16815989,19322542,20014965}",Python-FREE
2024-06-12 02:58:00,telegram,paid-placement,"{15571275,17145655}",web_13_06
2024-06-12 04:19:00,unisender,email,{15744043},Python-FREE
2024-06-12 05:36:00,telegram,bot-send,"{16013171,16762871}",student-project
2024-06-12 07:06:00,unisender,email,"{16815989,19322542,20014965}",web_13_06
2024-06-12 07:14:00,telegram,social,{16031367},20ideas
2024-06-12 07:29:00,telegram,paid-placement,"{15970405,16774017}",web_13_06
2024-06-12 08:12:00,telegram,paid-placement,{16979047},web_13_06
2024-06-12 08:14:00,telegram,social,"{15999793,17100049,18568773}",student-project
2024-06-12 08:19:00,,,"{16228633,16771429}",Студент
2024-06-12 08:27:00,,,"{16228633,16771429}",Студент
2024-06-12 08:37:00,telegram,bot-send,{17178355},Студент
2024-06-12 13:52:00,unisender,email,"{15570281,16770335}",student-project
2024-06-12 14:43:00,unisender,email,"{15927075,16695207,17631349,19006309}",Студент
2024-06-12 15:36:00,telegram,bot-send,"{15922169,16767575}",web_13_06
2024-07-06 19:18:00,telegram,social,{17177205},web_09_07
2024-07-08 06:34:00,unisender,email,{17162981},PRODUCT-TEST
2024-07-18 09:59:00,telegram,bot-send,{16191753},DA-TEST
2024-07-19 10:58:00,telegram,bot-send,"{16013985,17154261,19412264,20682793}",web_23_07
2024-07-28 13:29:00,telegram,social,{5807709},PRODUCT-TEST
2024-09-10 07:21:00,telegram,social,{15378039},Студент
2024-09-10 15:27:00,telegram,bot-send,"{10787621,16772781}",become-analyst
2024-09-10 20:22:00,telegram,social,{5825207},become-analyst
2024-09-24 10:14:00,telegram,social,"{16017013,16532045,18912267}",web-2409
2024-09-24 13:01:00,telegram,social,"{17146035,17191367}",web-2409
2024-10-25 10:19:00,,,{11989079},HARD-SQL
2024-11-02 09:03:00,unisender,email,{16054019},web-0611
2024-11-02 09:03:00,telegram,bot-send,"{16763135,17560101}",web-0611
2024-11-02 09:04:00,telegram,bot-send,"{15924193,17108465,22058459}",web-0611
2024-11-02 09:04:00,telegram,bot-send,{15577061},web-0611
2024-11-02 09:04:00,telegram,social,{15922633},web-0611
2024-11-06 16:03:00,vkontakte,social,"{15539937,16762403}",web-0611
2024-11-06 16:16:00,telegram,paid-placement,"{9347081,17154923}",web-0611
2024-11-06 16:47:00,unisender,email,"{16833811,16833813}",web-0611
2024-11-09 13:16:00,telegram,paid-placement,"{15555667,16762071}",web-1211
2024-11-09 15:18:00,telegram,social,"{17151209,19295911,21692221}",web-1211
2024-12-05 05:47:00,unisender,email,"{8597793,15922723,17127455}",web-0412
2024-12-06 09:31:00,telegram,social,{11989079},web-1112
2024-12-06 10:02:00,telegram,bot-send,{17060195},web-1112
2024-12-06 10:35:00,telegram,bot-send,{5801595},web-1112
2024-12-07 18:24:00,admitad,,"{16003565,17553527,17829067,20886197,22364977,23647487,24161655}",Python-FREE
2024-12-11 07:31:00,telegram,bot-send,{16322715},web-0412
2024-12-17 10:10:00,telegram,bot-send,{16003203},web-1712
2024-12-24 15:51:00,telegram,paid-placement,"{11787181,12343743,25212617}",web-2412
2025-01-08 14:37:00,telegram,bot-send,"{15933065,16754539}",advent
2025-01-14 16:03:00,telegram,bot-send,"{15922681,16560611}",web-1401
2025-01-14 16:03:00,telegram,social,"{17151209,19295911,21692221}",web-1401
2025-01-14 17:51:00,telegram,bot-send,{16078217},DA-TEST-START
2025-01-15 10:54:00,telegram,social,{17033243},Ads-metrics
2025-01-16 09:48:00,telegram,social,"{9349901,18448353}",web-1401
2025-01-24 08:40:00,telegram,bot-send,"{16002555,16784777}",web-2801
2023-12-19 10:54:00,unisender,email,"{16170213,16978525}",Pandas-pre
2023-12-19 10:55:00,unisender,email,"{16170213,16978525}",Pandas-v1
2023-12-19 11:29:00,telegram,,"{8358657,16574417}",Pandas-pre
2023-12-19 11:42:00,telegram,,"{8597793,15922723,17127455}",Pandas-pre
2023-12-19 11:43:00,telegram,,"{15922169,16767575}",Pandas-pre
2023-12-19 11:43:00,telegram,,"{15922169,16767575}",Pandas-v1
2023-12-19 11:43:00,telegram,,"{15922169,16767575}",Pandas-V1
2023-12-19 11:44:00,telegram,,"{15916041,18583517}",Pandas-pre
2023-12-24 18:35:00,bot,free-course-pandas,"{11014471,18361379}",Pandas-pre
2024-02-08 13:38:00,telegram,social,{16842355},6 каверз
2024-02-08 13:39:00,telegram,social,{16031367},6 каверз
2024-03-22 09:45:00,unisender,email,{11264135},DA-TEST
2024-03-22 12:38:00,telegram,bot-send,"{15969863,18953713}",DA-TEST-START
2024-04-04 11:14:00,telegram,bot-send,{15989583},abc-portfolio
2024-04-04 20:37:00,telegram,bot-send,{15539831},abc-portfolio
2024-04-05 10:48:00,telegram,social,"{12084195,16975267}",SPEC-DA-TEST
2024-04-05 10:49:00,telegram,social,{15916845},SPEC-DA-TEST-START
2024-04-05 10:59:00,telegram,social,{15916845},SPEC-DA-TEST
2024-04-05 11:03:00,telegram,bot-send,{15989583},SPEC-DA-TEST
2024-04-05 11:26:00,telegram,bot-send,{16531253},SPEC-DA-TEST-START
2024-04-05 11:26:00,telegram,bot-send,"{5800343,16767323}",SPEC-DA-TEST-START
2024-04-05 11:33:00,telegram,bot-send,{16531253},SPEC-DA-TEST
2024-04-05 11:53:00,telegram,social,{15930477},SPEC-DA-TEST-START
2024-04-05 12:14:00,telegram,bot-send,{15607005},SPEC-DA-TEST-START
2024-04-05 12:18:00,telegram,bot-send,"{16766369,17160145,17556815}",SPEC-DA-TEST-START
2024-04-05 12:18:00,telegram,social,"{5848071,20887407}",SPEC-DA-TEST-START
2024-04-05 12:21:00,telegram,bot-send,"{16766369,17160145,17556815}",SPEC-DA-TEST
2024-04-05 12:23:00,telegram,bot-send,{15607005},SPEC-DA-TEST
2024-04-05 12:24:00,telegram,social,"{5848071,20887407}",SPEC-DA-TEST
2024-04-05 12:37:00,telegram,bot-send,{15607005},SPEC-DA-TEST
2024-04-05 12:43:00,unisender,email,"{15889391,16766247,19329846,20771041}",SPEC-DA-TEST-START
2024-04-05 12:51:00,telegram,social,"{17146215,17146219,17177795}",SPEC-DA-TEST
2024-04-05 13:01:00,telegram,bot-send,{16770865},SPEC-DA-TEST-START
2024-04-05 13:08:00,telegram,bot-send,{16770865},SPEC-DA-TEST
2024-04-05 13:23:00,telegram,social,"{15908653,16763405}",SPEC-DA-TEST
2024-04-05 13:36:00,telegram,social,"{16552793,17148487}",SPEC-DA-TEST-START
2024-04-05 13:39:00,telegram,bot-send,"{16748663,17100103}",SPEC-DA-TEST-START
2024-04-05 14:12:00,telegram,social,{15927495},SPEC-DA-TEST-START
2024-04-05 14:12:00,telegram,social,{16572265},SPEC-DA-TEST
2024-04-05 14:12:00,telegram,social,{15927495},SPEC-DA-TEST-START
2024-04-05 14:18:00,telegram,bot-send,"{16081745,16601531,17159091,18908721}",SPEC-DA-TEST
2024-04-05 14:19:00,telegram,bot-send,{13166349},abc-portfolio
2024-04-05 16:13:00,telegram,social,"{15938237,16761965}",SPEC-DA-TEST-START
2024-04-05 16:14:00,telegram,social,"{15938237,16761965}",SPEC-DA-TEST
2024-04-05 16:17:00,telegram,social,"{16002555,16784777}",SPEC-DA-TEST-START
2024-04-05 16:27:00,telegram,bot-send,{17178355},SPEC-DA-TEST-START
2024-04-05 17:04:00,telegram,bot-send,"{5802551,18648021}",SPEC-DA-TEST
2024-04-05 18:09:00,unisender,email,"{17151345,17232163,19399386}",SPEC-DA-TEST-START
2024-04-05 18:49:00,telegram,social,"{15924193,17108465,22058459}",abc-portfolio
2024-04-05 18:56:00,vkontakte,social,"{16699695,19653806}",tinkoff-1
2024-04-05 23:36:00,unisender,email,"{16570977,18237375}",SPEC-DA-TEST-START
2024-04-06 02:11:00,telegram,bot-send,{13166349},SPEC-DA-TEST-START
2024-04-06 02:55:00,telegram,social,{11980183},SPEC-DA-TEST-START
2024-04-06 03:34:00,telegram,social,{16743397},SPEC-DA-TEST
2024-04-06 07:16:00,telegram,bot-send,"{17146943,18333051,18385799,18908377}",SPEC-DA-TEST
2024-06-12 19:13:00,telegram,paid-placement,"{16773339,17310203}",web_13_06
2024-06-13 06:26:00,telegram,bot-send,"{16561641,17151733}",Python-FREE
2024-06-13 06:45:00,telegram,social,"{16267739,19910637,22930899}",student-project
2024-06-13 07:20:00,unisender,email,"{16561769,17099415}",web_13_06
2024-06-13 07:49:00,telegram,bot-send,{17160145},web_13_06
2024-06-13 07:53:00,telegram,bot-send,"{16011643,16871171,19092417}",web_13_06
2024-06-13 07:54:00,telegram,bot-send,"{17150867,17177837}",web_13_06
2024-06-13 07:58:00,telegram,bot-send,{16542771},plan-python
2024-06-13 09:13:00,telegram,bot-send,"{16774081,17032641}",web_13_06
2024-06-13 09:13:00,telegram,bot-send,"{16638863,21141338,21960773,25014165}",web_13_06
2024-06-13 09:25:00,telegram,bot-send,{15556555},web_13_06
2024-06-13 09:33:00,telegram,social,"{17174229,17563043}",web_13_06
2024-06-13 09:36:00,telegram,bot-send,{17034101},web_13_06
2024-06-13 11:05:00,unisender,email,{16816361},web_13_06
2024-06-13 11:08:00,telegram,social,"{15946775,16785195,17577077}",plan-python
2024-06-13 11:09:00,telegram,social,"{15924193,17108465,22058459}",web_13_06
2024-06-13 11:56:00,telegram,social,"{8328733,20015455}",student-project
2024-06-18 12:04:00,telegram,bot-send,"{17128911,20600771}",КАРЬЕРНЫЙ
2024-06-21 12:07:00,telegram,social,{16529429},student-project
2024-07-09 15:58:00,telegram,bot-send,"{16785101,17610155}",web_09_07
2024-07-09 16:16:00,telegram,social,{16528805},web_09_07
2024-07-12 11:42:00,telegram,social,"{16017013,16532045,18912267}",DA-TEST-START
2024-07-18 10:17:00,telegram,bot-send,"{17123457,17541177,18678281,21487554}",DA-TEST-START
2024-07-23 08:04:00,telegram,social,"{15921589,16766225,18451399}",web_23_07
2024-07-23 17:30:00,telegram,bot-send,{14728903},web_23_07
2024-07-23 17:51:00,telegram,bot-send,"{16784957,20490049}",web_23_07
2024-07-23 23:18:00,telegram,social,{13166349},web_23_07
2024-07-25 10:28:00,telegram,bot-send,"{17064189,21629325}",web_23_07
2024-08-16 07:21:00,telegram,social,"{11929247,16765787,18772107}",intensive-analyst
2024-08-20 01:23:00,telegram,social,"{16017013,16532045,18912267}",intensive-analyst
2024-08-20 16:02:00,bloger,post,"{17154281,18638507}",intensive-analyst
2024-09-24 13:56:00,telegram,social,{13166349},web-2409
2024-09-24 14:01:00,unisender,email,{17098575},web-2409
2024-09-24 16:02:00,unisender,email,{17098575},web-2409
2024-11-02 09:05:00,telegram,bot-send,"{17000877,18084425,20490435,22069703,24667759}",web-0611
2024-11-09 16:40:00,telegram,paid-placement,{16816361},web-1211
2024-11-09 19:07:00,telegram,social,{5804501},web-1211
2024-11-09 19:07:00,telegram,social,{5804501},web-1211
2024-11-09 19:12:00,telegram,social,{5804501},web-1211
2024-11-09 19:53:00,telegram,social,{16104917},web-1211
2024-11-09 20:06:00,telegram,paid-placement,"{17147329,17580017,21615360}",web-1211
2024-11-10 03:21:00,telegram,bot-send,{16996099},web-2910
2024-12-20 10:38:00,telegram,bot-send,"{15924193,17108465,22058459}",web-2412
2024-12-20 10:38:00,telegram,bot-send,{17145927},web-2412
2025-01-17 12:09:00,telegram,bot-send,"{1460603,23961501}",web-2101
2025-01-19 21:43:00,telegram,social,{16078217},Ads-metrics
2023-12-27 12:06:00,,,{16862903},Студент
2024-01-04 10:39:00,bot,events-simulative,{17034101},Pandas-v2
2024-01-04 10:39:00,bot,events-simulative,{17034101},Pandas-v2
2024-01-04 11:06:00,bot,events-simulative,"{11014471,18361379}",Pandas-pre
2024-01-04 11:09:00,bot,testovoe-ozon,"{15922439,19436980,20455897}",Pandas-v2
2024-01-04 11:16:00,bot,value-sql,{17198039},Pandas-pre
2024-01-04 11:21:00,bot,value-sql,{17198039},Pandas-VIP
2024-01-04 11:48:00,bot,free-course-pandas,"{3817811,12210285,18900811,19630602}",Pandas-pre
2024-01-04 11:48:00,bot,free-course-pandas,"{3817811,12210285,18900811,19630602}",Pandas-v2
2024-01-04 11:48:00,bot,free-course-pandas,"{3817811,12210285,18900811,19630602}",Pandas-v2
2024-01-04 11:58:00,telegram,,"{17146799,17328989}",Pandas-pre
2024-01-04 11:59:00,telegram,,"{17146799,17328989}",Pandas-v2
2024-02-08 13:49:00,telegram,social,{15999087},6 каверз
2024-02-08 13:51:00,telegram,social,"{16770865,19301406}",6 каверз
2024-04-06 11:34:00,telegram,social,"{15924193,17108465,22058459}",SPEC-DA-TEST-START
2024-04-06 11:41:00,telegram,social,"{15924193,17108465,22058459}",SPEC-DA-TEST
2024-04-06 11:44:00,vkontakte,social,{16521983},Workshop-RFM
2024-04-06 11:44:00,vkontakte,social,{16521983},Workshop-RFM
2024-04-06 13:46:00,telegram,social,{12349789},SPEC-DA-TEST
2024-04-07 06:22:00,telegram,bot-send,"{16549177,20634357}",SPEC-DA-TEST
2024-04-07 07:40:00,vk_ads,cpm,"{11929247,16765787,18772107}",Workshop-RFM
2024-04-07 10:48:00,unisender,email,{11264135},SPEC-DA-TEST
2024-04-07 13:22:00,telegram,bot-send,{5845449},abc-portfolio
2024-04-07 17:37:00,telegram,bot-send,"{15921793,15927163,17122529}",SPEC-DA-TEST-START
2024-04-07 17:42:00,telegram,bot-send,"{15921793,15927163,17122529}",SPEC-DA-TEST
2024-04-07 18:13:00,telegram,bot-send,"{16002315,17136577,18651907,18658731,19040861}",Ads-metrics
2024-04-08 06:17:00,telegram,bot-send,"{17147699,17428973,17428975,18451713}",abc-portfolio
2024-04-08 11:05:00,telegram,social,"{16053107,16761795}",SPEC-DA-TEST-START
2024-04-08 11:10:00,telegram,social,"{16053107,16761795}",SPEC-DA-TEST
2024-04-08 11:23:00,unisender,email,{6707403},SPEC-DA-TEST-START
2024-04-08 11:28:00,unisender,email,{6707403},SPEC-DA-TEST
2024-04-08 12:17:00,telegram,bot-send,"{16011643,16871171,19092417}",SPEC-DA-TEST
2024-01-17 09:02:00,telegram,bot-send,{15588591},Pandas-VIP
2024-01-17 09:04:00,,,"{16528877,16801525,16816427,16865855}",Pandas-v3
2024-04-09 06:42:00,instagram,cpa,{17130693},Workshop-RFM
2024-04-09 07:18:00,unisender,email,"{15995043,16764165,18222859}",abc-portfolio
2024-04-09 09:23:00,telegram,social,"{15555667,16762071}",Python-FREE
2024-04-09 09:24:00,unisender,email,{16764879},Python-FREE
2024-04-09 09:25:00,telegram,social,{15999087},Python-FREE
2024-04-09 09:29:00,telegram,social,"{16003565,16764873,17290925,17553527,17829067,19544884,19867361,20886197,24161655,24395845}",Python-FREE
2024-01-17 11:05:00,,,{17264537},Pandas-v3
2024-04-09 09:38:00,telegram,social,"{16275885,17101289,24452351}",Python-FREE
2024-04-09 09:41:00,unisender,email,{15924401},Python-FREE
2024-04-09 09:43:00,unisender,email,{16005629},Python-FREE
2024-04-09 09:52:00,unisender,email,"{17146943,18333051,18385799,18908377}",Python-FREE
2024-04-09 10:13:00,unisender,email,{17167117},Python-FREE
2024-04-09 10:19:00,telegram,bot-send,{16788821},Python-FREE
2024-04-09 10:21:00,telegram,bot-send,{11377605},Python-FREE
2024-04-09 10:22:00,unisender,email,{17110453},Python-FREE
2024-04-11 18:58:00,unisender,email,"{16003565,16764873,17290925,17553527,17829067,19544884,19867361,20886197,24161655,24395845}",ROADMAP
2024-04-13 05:27:00,unisender,email,"{16002965,18672699}",ROADMAP
2024-04-29 21:34:00,old-lms,menu,{16087433},DA-TEST-START
2024-04-29 21:43:00,old-lms,menu,{16087433},DA-TEST-START
2024-06-13 15:56:00,telegram,bot-send,"{16773339,17631349,18418999,23464085}",web_13_06
2024-06-13 15:56:00,telegram,bot-send,{15922359},web_13_06
2024-06-13 15:56:00,unisender,email,"{15921589,16766225,18451399}",web_13_06
2024-06-13 15:57:00,telegram,social,"{15539937,16762403}",web_13_06
2024-06-13 15:57:00,telegram,bot-send,"{16744437,20683779,21610186}",web_13_06
2024-06-13 15:58:00,telegram,social,"{15571275,17145655}",web_13_06
2024-06-13 15:58:00,telegram,social,{15930477},web_13_06
2024-06-13 16:01:00,telegram,social,{11989079},student-project
2024-01-24 10:28:00,python_tesst,,"{11436455,16520809}",Workshop-RFM
2024-01-24 10:28:00,python_tesst,,"{11436455,16520809}",Workshop-RFM
2024-06-13 16:02:00,unisender,email,"{5809177,16767187,16767203}",student-project
2024-01-29 07:29:00,bot,free-course-pandas,{15989583},Студент
2024-06-13 16:24:00,telegram,social,"{17174229,17563043}",web_13_06
2024-06-13 16:25:00,telegram,social,"{17174229,17563043}",web_13_06
2024-06-13 16:25:00,telegram,social,"{17174229,17563043}",web_13_06
2024-07-18 10:45:00,unisender,email,{17089011},DA-TEST-START
2024-02-05 14:06:00,unisender,email,{5801075},6 каверз
2024-02-07 14:04:00,unisender,email,{5825207},6 каверз
2024-07-22 06:46:00,unisender,email,"{15545853,20697223}",web_23_07
2024-07-22 06:46:00,unisender,email,{15960225},web_23_07
2024-07-22 06:47:00,unisender,email,{5804161},web_23_07
2024-08-02 09:50:00,telegram,bot-send,"{15950709,16529323,16770067}",web-resume
2024-08-20 16:35:00,telegram,bot-send,{16489279},intensive-analyst
2024-08-26 15:26:00,telegram,bot-send,{15922451},Консультация
2024-09-04 20:08:00,telegram,social,{5804501},become-analyst
2024-09-16 11:14:00,telegram,bot-send,"{17262125,17262127}",become-bi
2024-09-24 16:11:00,telegram,bot-send,"{15931977,16764213}",web-2409
2024-10-03 17:31:00,unisender,email,"{15995043,16764165,18222859}",web-geo-analyt
2024-11-06 16:19:00,telegram,social,{13904427},web-0611
